Node,NumThreads,Load,Algorithm,Time
D,2,100,Algoritmo_2, 0.001349 

D,2,100,Algoritmo_2, 0.001362 

D,2,100,Algoritmo_2, 0.001393 

D,2,100,Algoritmo_2, 0.001349 

D,2,100,Algoritmo_2, 0.001373 

D,2,100,Algoritmo_2, 0.001374 

D,2,100,Algoritmo_2, 0.001354 

D,2,100,Algoritmo_2, 0.001380 

D,2,100,Algoritmo_2, 0.001359 

D,2,100,Algoritmo_2, 0.001347 

D,2,100,Algoritmo_2, 0.001346 

D,2,100,Algoritmo_2, 0.001362 

D,2,100,Algoritmo_2, 0.001352 

D,2,100,Algoritmo_2, 0.001378 

D,2,100,Algoritmo_2, 0.001337 

D,2,100,Algoritmo_2, 0.003668 

D,2,100,Algoritmo_2, 0.001391 

D,2,100,Algoritmo_2, 0.001350 

D,2,100,Algoritmo_2, 0.001382 

D,2,100,Algoritmo_2, 0.001381 

D,2,100,Algoritmo_2, 0.001349 

D,2,100,Algoritmo_2, 0.001352 

D,2,100,Algoritmo_2, 0.001386 

D,2,100,Algoritmo_2, 0.001351 

D,2,100,Algoritmo_2, 0.001368 

D,4,100,Algoritmo_2, 0.001853 

D,4,100,Algoritmo_2, 0.001563 

D,4,100,Algoritmo_2, 0.001584 

D,4,100,Algoritmo_2, 0.001582 

D,4,100,Algoritmo_2, 0.001553 

D,4,100,Algoritmo_2, 0.001572 

D,4,100,Algoritmo_2, 0.001598 

D,4,100,Algoritmo_2, 0.001875 

D,4,100,Algoritmo_2, 0.001554 

D,4,100,Algoritmo_2, 0.001573 

D,4,100,Algoritmo_2, 0.001580 

D,4,100,Algoritmo_2, 0.001588 

D,4,100,Algoritmo_2, 0.001548 

D,4,100,Algoritmo_2, 0.001601 

D,4,100,Algoritmo_2, 0.002014 

D,4,100,Algoritmo_2, 0.001680 

D,4,100,Algoritmo_2, 0.000759 

D,4,100,Algoritmo_2, 0.000785 

D,4,100,Algoritmo_2, 0.000738 

D,4,100,Algoritmo_2, 0.000816 

D,4,100,Algoritmo_2, 0.000740 

D,4,100,Algoritmo_2, 0.000818 

D,4,100,Algoritmo_2, 0.000744 

D,4,100,Algoritmo_2, 0.000724 

D,4,100,Algoritmo_2, 0.001556 

D,4,100,Algoritmo_2, 0.001616 

D,4,100,Algoritmo_2, 0.001585 

D,4,100,Algoritmo_2, 0.000869 

D,4,100,Algoritmo_2, 0.000882 

D,4,100,Algoritmo_2, 0.001548 

D,4,100,Algoritmo_2, 0.001573 

D,4,100,Algoritmo_2, 0.001623 

D,4,100,Algoritmo_2, 0.001641 

D,4,100,Algoritmo_2, 0.000742 

D,4,100,Algoritmo_2, 0.000858 

D,4,100,Algoritmo_2, 0.001551 

D,8,100,Algoritmo_2, 0.000938 

D,8,100,Algoritmo_2, 0.000915 

D,8,100,Algoritmo_2, 0.001073 

D,8,100,Algoritmo_2, 0.000960 

D,8,100,Algoritmo_2, 0.000906 

D,8,100,Algoritmo_2, 0.000918 

D,8,100,Algoritmo_2, 0.001007 

D,8,100,Algoritmo_2, 0.000984 

D,8,100,Algoritmo_2, 0.000929 

D,8,100,Algoritmo_2, 0.000939 

D,8,100,Algoritmo_2, 0.000858 

D,8,100,Algoritmo_2, 0.000595 

D,8,100,Algoritmo_2, 0.000870 

D,8,100,Algoritmo_2, 0.000944 

D,8,100,Algoritmo_2, 0.000909 

D,8,100,Algoritmo_2, 0.000922 

D,8,100,Algoritmo_2, 0.001031 

D,8,100,Algoritmo_2, 0.000907 

D,8,100,Algoritmo_2, 0.000892 

D,8,100,Algoritmo_2, 0.000517 

D,8,100,Algoritmo_2, 0.000734 

D,8,100,Algoritmo_2, 0.000509 

D,8,100,Algoritmo_2, 0.000615 

D,8,100,Algoritmo_2, 0.000508 

D,8,100,Algoritmo_2, 0.000963 

D,8,100,Algoritmo_2, 0.000916 

D,8,100,Algoritmo_2, 0.000994 

D,8,100,Algoritmo_2, 0.000911 

D,8,100,Algoritmo_2, 0.000947 

D,8,100,Algoritmo_2, 0.000914 

D,8,100,Algoritmo_2, 0.000915 

D,8,100,Algoritmo_2, 0.000851 

D,8,100,Algoritmo_2, 0.000851 

D,8,100,Algoritmo_2, 0.000896 

D,8,100,Algoritmo_2, 0.000920 

D,8,100,Algoritmo_2, 0.000927 

D,1,100,Algoritmo_3, 0.002924 

D,1,100,Algoritmo_3, 0.002952 

D,1,100,Algoritmo_3, 0.007320 

D,1,100,Algoritmo_3, 0.006458 

D,1,100,Algoritmo_3, 0.002938 

D,1,100,Algoritmo_3, 0.008872 

D,1,100,Algoritmo_3, 0.008767 

D,1,100,Algoritmo_3, 0.003654 

D,1,100,Algoritmo_3, 0.008106 

D,1,100,Algoritmo_3, 0.003339 

D,1,100,Algoritmo_3, 0.002955 

D,1,100,Algoritmo_3, 0.009031 

D,1,100,Algoritmo_3, 0.003239 

D,1,100,Algoritmo_3, 0.007333 

D,1,100,Algoritmo_3, 0.002907 

D,1,100,Algoritmo_3, 0.004921 

D,1,100,Algoritmo_3, 0.008391 

D,1,100,Algoritmo_3, 0.003320 

D,1,100,Algoritmo_3, 0.008117 

D,1,100,Algoritmo_3, 0.008939 

D,1,100,Algoritmo_3, 0.003313 

D,1,100,Algoritmo_3, 0.003318 

D,1,100,Algoritmo_3, 0.003258 

D,1,100,Algoritmo_3, 0.003008 

D,1,100,Algoritmo_3, 0.007933 

D,1,100,Algoritmo_3, 0.008002 

D,1,100,Algoritmo_3, 0.007985 

D,1,100,Algoritmo_3, 0.009063 

D,1,100,Algoritmo_3, 0.008535 

D,1,100,Algoritmo_3, 0.006049 

D,1,100,Algoritmo_3, 0.002942 

D,1,100,Algoritmo_3, 0.008537 

D,1,100,Algoritmo_3, 0.002900 

D,1,100,Algoritmo_3, 0.003654 

D,1,100,Algoritmo_3, 0.004488 

D,1,100,Algoritmo_3, 0.007548 

D,2,100,Algoritmo_3, 0.005513 

D,2,100,Algoritmo_3, 0.002226 

D,2,100,Algoritmo_3, 0.001955 

D,2,100,Algoritmo_3, 0.001961 

D,2,100,Algoritmo_3, 0.001837 

D,2,100,Algoritmo_3, 0.001864 

D,2,100,Algoritmo_3, 0.002275 

D,2,100,Algoritmo_3, 0.002259 

D,2,100,Algoritmo_3, 0.002864 

D,2,100,Algoritmo_3, 0.003895 

D,2,100,Algoritmo_3, 0.003987 

D,2,100,Algoritmo_3, 0.005043 

D,2,100,Algoritmo_3, 0.003890 

D,2,100,Algoritmo_3, 0.004087 

D,2,100,Algoritmo_3, 0.003789 

D,2,100,Algoritmo_3, 0.002529 

D,2,100,Algoritmo_3, 0.002173 

D,2,100,Algoritmo_3, 0.001840 

D,2,100,Algoritmo_3, 0.002204 

D,2,100,Algoritmo_3, 0.001433 

D,2,100,Algoritmo_3, 0.003070 

D,2,100,Algoritmo_3, 0.002663 

D,2,100,Algoritmo_3, 0.005091 

D,2,100,Algoritmo_3, 0.003940 

D,2,100,Algoritmo_3, 0.004893 

D,2,100,Algoritmo_3, 0.001987 

D,2,100,Algoritmo_3, 0.001774 

D,2,100,Algoritmo_3, 0.001650 

D,2,100,Algoritmo_3, 0.001533 

D,2,100,Algoritmo_3, 0.001424 

D,2,100,Algoritmo_3, 0.001535 

D,2,100,Algoritmo_3, 0.001526 

D,2,100,Algoritmo_3, 0.001444 

D,2,100,Algoritmo_3, 0.001916 

D,2,100,Algoritmo_3, 0.001536 

D,2,100,Algoritmo_3, 0.001588 

D,4,100,Algoritmo_3, 0.001657 

D,4,100,Algoritmo_3, 0.001591 

D,4,100,Algoritmo_3, 0.001609 

D,4,100,Algoritmo_3, 0.001591 

D,4,100,Algoritmo_3, 0.001625 

D,4,100,Algoritmo_3, 0.002170 

D,4,100,Algoritmo_3, 0.001986 

D,4,100,Algoritmo_3, 0.003112 

D,4,100,Algoritmo_3, 0.001658 

D,4,100,Algoritmo_3, 0.002134 

D,4,100,Algoritmo_3, 0.002231 

D,4,100,Algoritmo_3, 0.001822 

D,4,100,Algoritmo_3, 0.001583 

D,4,100,Algoritmo_3, 0.002033 

D,4,100,Algoritmo_3, 0.001932 

D,4,100,Algoritmo_3, 0.001948 

D,4,100,Algoritmo_3, 0.002456 

D,4,100,Algoritmo_3, 0.001997 

D,4,100,Algoritmo_3, 0.002184 

D,4,100,Algoritmo_3, 0.002153 

D,4,100,Algoritmo_3, 0.002462 

D,4,100,Algoritmo_3, 0.002096 

D,4,100,Algoritmo_3, 0.002356 

D,4,100,Algoritmo_3, 0.001887 

D,4,100,Algoritmo_3, 0.002718 

D,4,100,Algoritmo_3, 0.001616 

D,4,100,Algoritmo_3, 0.002310 

D,4,100,Algoritmo_3, 0.002171 

D,4,100,Algoritmo_3, 0.001485 

D,4,100,Algoritmo_3, 0.001457 

D,4,100,Algoritmo_3, 0.001594 

D,4,100,Algoritmo_3, 0.001611 

D,4,100,Algoritmo_3, 0.002058 

D,4,100,Algoritmo_3, 0.001689 

D,4,100,Algoritmo_3, 0.001583 

D,4,100,Algoritmo_3, 0.001603 

D,8,100,Algoritmo_3, 0.000956 

D,8,100,Algoritmo_3, 0.000883 

D,8,100,Algoritmo_3, 0.000918 

D,8,100,Algoritmo_3, 0.001242 

D,8,100,Algoritmo_3, 0.000885 

D,8,100,Algoritmo_3, 0.000970 

D,8,100,Algoritmo_3, 0.001313 

D,8,100,Algoritmo_3, 0.000932 

D,8,100,Algoritmo_3, 0.000863 

D,8,100,Algoritmo_3, 0.000937 

D,8,100,Algoritmo_3, 0.000883 

D,8,100,Algoritmo_3, 0.000928 

D,8,100,Algoritmo_3, 0.000881 

D,8,100,Algoritmo_3, 0.000591 

D,8,100,Algoritmo_3, 0.000639 

D,8,100,Algoritmo_3, 0.000746 

D,8,100,Algoritmo_3, 0.000820 

D,8,100,Algoritmo_3, 0.000883 

D,8,100,Algoritmo_3, 0.000876 

D,8,100,Algoritmo_3, 0.000898 

D,8,100,Algoritmo_3, 0.000881 

D,8,100,Algoritmo_3, 0.000919 

D,8,100,Algoritmo_3, 0.001009 

D,8,100,Algoritmo_3, 0.001300 

D,8,100,Algoritmo_3, 0.001028 

D,8,100,Algoritmo_3, 0.000888 

D,8,100,Algoritmo_3, 0.000927 

